# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2025-11-05T06:25:00.0/2025-11-05T06:26:00.0;21.2507;15.9774;12.3560;3.6214;13.4284;9.0207;1.3413;7.6794;1.4577;1.0000
2025-11-05T06:26:00.0/2025-11-05T06:27:00.0;21.2493;15.9758;12.3538;3.6220;13.4269;9.4023;1.5573;7.8450;1.6925;1.0000
2025-11-05T06:27:00.0/2025-11-05T06:28:00.0;21.2475;15.9738;12.3512;3.6226;13.4252;9.7836;1.7731;8.0105;1.9273;1.0000
2025-11-05T06:28:00.0/2025-11-05T06:29:00.0;21.2452;15.9715;12.3483;3.6232;13.4235;10.1646;1.9888;8.1758;2.1620;1.0000
2025-11-05T06:29:00.0/2025-11-05T06:30:00.0;21.2425;15.9688;12.3450;3.6237;13.4217;10.5452;2.2043;8.3408;2.3966;1.0000
2025-11-05T06:30:00.0/2025-11-05T06:31:00.0;21.2395;15.9657;12.3415;3.6242;13.4197;10.9254;2.4197;8.5057;2.6311;1.0000
2025-11-05T06:31:00.0/2025-11-05T06:32:00.0;21.2360;15.9623;12.3376;3.6247;13.4177;11.3052;2.6349;8.6704;2.8655;1.0000
2025-11-05T06:32:00.0/2025-11-05T06:33:00.0;21.2320;15.9584;12.3333;3.6251;13.4156;11.6846;2.8498;8.8348;3.0999;1.0000
2025-11-05T06:33:00.0/2025-11-05T06:34:00.0;21.2277;15.9543;12.3287;3.6255;13.4133;12.0638;3.0855;8.9783;3.3569;1.0000
2025-11-05T06:34:00.0/2025-11-05T06:35:00.0;21.2229;15.9497;12.3238;3.6259;13.4110;12.4504;4.0109;8.4395;4.3648;1.0000
2025-11-05T06:35:00.0/2025-11-05T06:36:00.0;21.2178;15.9448;12.3186;3.6262;13.4085;12.8365;4.9355;7.9010;5.3722;1.0000
2025-11-05T06:36:00.0/2025-11-05T06:37:00.0;21.2122;15.9395;12.3130;3.6265;13.4060;13.2221;5.8591;7.3630;6.3793;1.0000
2025-11-05T06:37:00.0/2025-11-05T06:38:00.0;21.2061;15.9339;12.3070;3.6268;13.4034;13.6071;6.7817;6.8254;7.3859;1.0000
2025-11-05T06:38:00.0/2025-11-05T06:39:00.0;21.1997;15.9278;12.3008;3.6271;13.4006;13.9915;7.7032;6.2883;8.3920;1.0000
2025-11-05T06:39:00.0/2025-11-05T06:40:00.0;21.1929;15.9215;12.2942;3.6273;13.3978;14.3754;8.6236;5.7518;9.3977;1.0000
2025-11-05T06:40:00.0/2025-11-05T06:41:00.0;21.1856;15.9147;12.2873;3.6274;13.3948;14.7585;9.5427;5.2158;10.4028;1.0000
2025-11-05T06:41:00.0/2025-11-05T06:42:00.0;21.1779;15.9076;12.2800;3.6276;13.3918;15.1409;10.4604;4.6805;11.4074;1.0000
2025-11-05T06:42:00.0/2025-11-05T06:43:00.0;21.1698;15.9001;12.2724;3.6277;13.3886;15.5227;11.3768;4.1459;12.4115;1.0000
2025-11-05T06:43:00.0/2025-11-05T06:44:00.0;21.1613;15.8922;12.2645;3.6278;13.3854;15.8922;12.2645;3.6278;13.3854;1.0000
2025-11-05T06:44:00.0/2025-11-05T06:45:00.0;21.1523;15.8840;12.2562;3.6278;13.3820;15.8840;12.2562;3.6278;13.3820;1.0000
2025-11-05T06:45:00.0/2025-11-05T06:46:00.0;21.1429;15.8754;12.2476;3.6278;13.3785;15.8754;12.2476;3.6278;13.3785;1.0000
2025-11-05T06:46:00.0/2025-11-05T06:47:00.0;21.1331;15.8665;12.2387;3.6278;13.3750;15.8665;12.2387;3.6278;13.3750;1.0000
2025-11-05T06:47:00.0/2025-11-05T06:48:00.0;21.1230;15.8571;12.2294;3.6277;13.3713;15.8571;12.2294;3.6277;13.3713;1.0000
2025-11-05T06:48:00.0/2025-11-05T06:49:00.0;21.1123;15.8475;12.2198;3.6276;13.3676;15.8475;12.2198;3.6276;13.3676;1.0000
2025-11-05T06:49:00.0/2025-11-05T06:50:00.0;21.1013;15.8374;12.2099;3.6275;13.3637;15.8374;12.2099;3.6275;13.3637;1.0000
2025-11-05T06:50:00.0/2025-11-05T06:51:00.0;21.0899;15.8270;12.1997;3.6273;13.3597;15.8270;12.1997;3.6273;13.3597;1.0000
2025-11-05T06:51:00.0/2025-11-05T06:52:00.0;21.0780;15.8162;12.1891;3.6271;13.3556;15.8162;12.1891;3.6271;13.3556;1.0000
2025-11-05T06:52:00.0/2025-11-05T06:53:00.0;21.0657;15.8050;12.1781;3.6269;13.3514;15.8050;12.1781;3.6269;13.3514;1.0000
2025-11-05T06:53:00.0/2025-11-05T06:54:00.0;21.0530;15.7935;12.1669;3.6266;13.3472;15.7935;12.1669;3.6266;13.3472;1.0000
2025-11-05T06:54:00.0/2025-11-05T06:55:00.0;21.0399;15.7817;12.1553;3.6264;13.3428;15.7817;12.1553;3.6264;13.3428;1.0000
2025-11-05T06:55:00.0/2025-11-05T06:56:00.0;21.0264;15.7694;12.1434;3.6260;13.3383;15.7694;12.1434;3.6260;13.3383;1.0000
2025-11-05T06:56:00.0/2025-11-05T06:57:00.0;21.0124;15.7568;12.1311;3.6257;13.3337;15.7568;12.1311;3.6257;13.3337;1.0000
2025-11-05T06:57:00.0/2025-11-05T06:58:00.0;20.9980;15.7438;12.1186;3.6253;13.3290;15.7438;12.1186;3.6253;13.3290;1.0000
2025-11-05T06:58:00.0/2025-11-05T06:59:00.0;20.9833;15.7305;12.1057;3.6248;13.3242;15.7305;12.1057;3.6248;13.3242;1.0000
2025-11-05T06:59:00.0/2025-11-05T07:00:00.0;20.9681;15.7168;12.0924;3.6244;13.3193;15.7168;12.0924;3.6244;13.3193;1.0000
2025-11-05T07:00:00.0/2025-11-05T07:01:00.0;20.9525;15.7027;12.0789;3.6239;13.3142;15.7027;12.0789;3.6239;13.3142;1.0000
2025-11-05T07:01:00.0/2025-11-05T07:02:00.0;20.9365;15.6883;12.0650;3.6233;13.3091;15.6883;12.0650;3.6233;13.3091;1.0000
2025-11-05T07:02:00.0/2025-11-05T07:03:00.0;20.9200;15.6735;12.0508;3.6228;13.3039;15.6735;12.0508;3.6228;13.3039;1.0000
2025-11-05T07:03:00.0/2025-11-05T07:04:00.0;20.9032;15.6584;12.0362;3.6222;13.2985;15.6584;12.0362;3.6222;13.2985;1.0000
2025-11-05T07:04:00.0/2025-11-05T07:05:00.0;20.8859;15.6429;12.0214;3.6215;13.2931;15.6429;12.0214;3.6215;13.2931;1.0000
2025-11-05T07:05:00.0/2025-11-05T07:06:00.0;20.8682;15.6270;12.0062;3.6208;13.2875;15.6270;12.0062;3.6208;13.2875;1.0000
2025-11-05T07:06:00.0/2025-11-05T07:07:00.0;20.8501;15.6108;11.9906;3.6201;13.2819;15.6108;11.9906;3.6201;13.2819;1.0000
2025-11-05T07:07:00.0/2025-11-05T07:08:00.0;20.8316;15.5942;11.9748;3.6194;13.2761;15.5942;11.9748;3.6194;13.2761;1.0000
2025-11-05T07:08:00.0/2025-11-05T07:09:00.0;20.8127;15.5772;11.9586;3.6186;13.2702;15.5772;11.9586;3.6186;13.2702;1.0000
2025-11-05T07:09:00.0/2025-11-05T07:10:00.0;20.7934;15.5599;11.9421;3.6178;13.2642;15.5599;11.9421;3.6178;13.2642;1.0000
2025-11-05T07:10:00.0/2025-11-05T07:11:00.0;20.7737;15.5423;11.9253;3.6169;13.2581;15.5423;11.9253;3.6169;13.2581;1.0000
2025-11-05T07:11:00.0/2025-11-05T07:12:00.0;20.7535;15.5242;11.9082;3.6161;13.2519;15.5242;11.9082;3.6161;13.2519;1.0000
2025-11-05T07:12:00.0/2025-11-05T07:13:00.0;20.7330;15.5059;11.8907;3.6151;13.2456;15.5059;11.8907;3.6151;13.2456;1.0000
2025-11-05T07:13:00.0/2025-11-05T07:14:00.0;20.7120;15.4871;11.8729;3.6142;13.2392;15.4871;11.8729;3.6142;13.2392;1.0000
2025-11-05T07:14:00.0/2025-11-05T07:15:00.0;20.6906;15.4680;11.8548;3.6132;13.2327;15.4680;11.8548;3.6132;13.2327;1.0000
2025-11-05T07:15:00.0/2025-11-05T07:16:00.0;20.6689;15.4487;11.8364;3.6122;13.2261;15.4487;11.8364;3.6122;13.2261;1.0000
2025-11-05T07:16:00.0/2025-11-05T07:17:00.0;20.6467;15.4290;11.8177;3.6112;13.2193;15.4290;11.8177;3.6112;13.2193;1.0000
2025-11-05T07:17:00.0/2025-11-05T07:18:00.0;20.6241;15.4089;11.7987;3.6102;13.2125;15.4089;11.7987;3.6102;13.2125;1.0000
2025-11-05T07:18:00.0/2025-11-05T07:19:00.0;20.6011;15.3885;11.7793;3.6091;13.2056;15.3885;11.7793;3.6091;13.2056;1.0000
2025-11-05T07:19:00.0/2025-11-05T07:20:00.0;20.5777;15.3677;11.7596;3.6080;13.1985;15.3677;11.7596;3.6080;13.1985;1.0000
2025-11-05T07:20:00.0/2025-11-05T07:21:00.0;20.5538;15.3466;11.7397;3.6069;13.1914;15.3466;11.7397;3.6069;13.1914;1.0000
2025-11-05T07:21:00.0/2025-11-05T07:22:00.0;20.5296;15.3251;11.7193;3.6057;13.1841;15.3251;11.7193;3.6057;13.1841;1.0000
2025-11-05T07:22:00.0/2025-11-05T07:23:00.0;20.5050;15.3032;11.6987;3.6045;13.1767;15.3032;11.6987;3.6045;13.1767;1.0000
2025-11-05T07:23:00.0/2025-11-05T07:24:00.0;20.4799;15.2810;11.6778;3.6033;13.1692;15.2702;11.6523;3.6179;13.1404;1.0000
2025-11-05T07:24:00.0/2025-11-05T07:25:00.0;20.4545;15.2585;11.6565;3.6020;13.1616;14.8812;10.7672;4.1140;12.1574;1.0000
2025-11-05T07:25:00.0/2025-11-05T07:26:00.0;20.4286;15.2356;11.6349;3.6007;13.1538;14.4929;9.8849;4.6080;11.1754;1.0000
2025-11-05T07:26:00.0/2025-11-05T07:27:00.0;20.4024;15.2123;11.6130;3.5993;13.1460;14.1054;9.0056;5.0998;10.1944;1.0000
2025-11-05T07:27:00.0/2025-11-05T07:28:00.0;20.3757;15.1887;11.5908;3.5979;13.1380;13.7187;8.1294;5.5893;9.2145;1.0000
2025-11-05T07:28:00.0/2025-11-05T07:29:00.0;20.3487;15.1648;11.5683;3.5965;13.1299;13.3329;7.2562;6.0766;8.2357;1.0000
2025-11-05T07:29:00.0/2025-11-05T07:30:00.0;20.3212;15.1405;11.5455;3.5950;13.1217;12.9478;6.3862;6.5616;7.2581;1.0000
2025-11-05T07:30:00.0/2025-11-05T07:31:00.0;20.2933;15.1158;11.5224;3.5935;13.1134;12.5637;5.5195;7.0442;6.2816;1.0000
2025-11-05T07:31:00.0/2025-11-05T07:32:00.0;20.2651;15.0908;11.4989;3.5919;13.1050;12.1804;4.6560;7.5244;5.3063;1.0000
2025-11-05T07:32:00.0/2025-11-05T07:33:00.0;20.2364;15.0655;11.4752;3.5903;13.0965;11.7981;3.7959;8.0022;4.3322;1.0000
2025-11-05T07:33:00.0/2025-11-05T07:34:00.0;20.2073;15.0398;11.4511;3.5887;13.0878;11.4276;2.9646;8.4630;3.3883;1.0000
2025-11-05T07:34:00.0/2025-11-05T07:35:00.0;20.1779;15.0138;11.4267;3.5870;13.0790;11.4158;2.9700;8.4459;3.3994;1.0000
2025-11-05T07:35:00.0/2025-11-05T07:36:00.0;20.1480;14.9874;11.4020;3.5853;13.0701;11.4037;2.9752;8.4286;3.4104;1.0000
2025-11-05T07:36:00.0/2025-11-05T07:37:00.0;20.1178;14.9606;11.3770;3.5836;13.0611;11.3914;2.9803;8.4111;3.4214;1.0000
2025-11-05T07:37:00.0/2025-11-05T07:38:00.0;20.0871;14.9335;11.3517;3.5818;13.0519;11.3787;2.9852;8.3935;3.4323;1.0000
2025-11-05T07:38:00.0/2025-11-05T07:39:00.0;20.0560;14.9061;11.3261;3.5800;13.0426;11.3657;2.9901;8.3757;3.4432;1.0000
2025-11-05T07:39:00.0/2025-11-05T07:40:00.0;20.0246;14.8783;11.3002;3.5781;13.0332;11.3525;2.9947;8.3577;3.4540;1.0000
2025-11-05T07:40:00.0/2025-11-05T07:41:00.0;19.9927;14.8502;11.2740;3.5762;13.0237;11.3389;2.9993;8.3396;3.4648;1.0000
2025-11-05T07:41:00.0/2025-11-05T07:42:00.0;19.9605;14.8218;11.2475;3.5743;13.0141;11.3251;3.0037;8.3213;3.4755;1.0000
2025-11-05T07:42:00.0/2025-11-05T07:43:00.0;19.9278;14.7930;11.2207;3.5723;13.0043;11.3109;3.0080;8.3029;3.4862;1.0000
2025-11-05T07:43:00.0/2025-11-05T07:44:00.0;19.8948;14.7638;11.1935;3.5703;12.9944;11.2953;3.0108;8.2846;3.4952;1.0000
2025-11-05T07:44:00.0/2025-11-05T07:45:00.0;19.8614;14.7344;11.1661;3.5683;12.9844;11.2417;2.9667;8.2751;3.4498;1.0000
2025-11-05T07:45:00.0/2025-11-05T07:46:00.0;19.8275;14.7045;11.1384;3.5662;12.9743;11.1880;2.9227;8.2653;3.4044;1.0000
2025-11-05T07:46:00.0/2025-11-05T07:47:00.0;19.7933;14.6744;11.1104;3.5640;12.9640;11.1341;2.8788;8.2553;3.3591;1.0000
2025-11-05T07:47:00.0/2025-11-05T07:48:00.0;19.7587;14.6439;11.0820;3.5618;12.9536;11.0801;2.8350;8.2451;3.3138;1.0000
2025-11-05T07:48:00.0/2025-11-05T07:49:00.0;19.7237;14.6130;11.0534;3.5596;12.9431;11.0260;2.7913;8.2346;3.2685;1.0000
2025-11-05T07:49:00.0/2025-11-05T07:50:00.0;19.6883;14.5819;11.0245;3.5574;12.9325;10.9717;2.7478;8.2239;3.2233;1.0000
2025-11-05T07:50:00.0/2025-11-05T07:51:00.0;19.6525;14.5504;10.9953;3.5551;12.9217;10.9173;2.7044;8.2130;3.1782;1.0000
2025-11-05T07:51:00.0/2025-11-05T07:52:00.0;19.6163;14.5185;10.9658;3.5527;12.9108;10.8628;2.6610;8.2018;3.1330;1.0000
2025-11-05T07:52:00.0/2025-11-05T07:53:00.0;19.5798;14.4863;10.9360;3.5503;12.8998;10.8082;2.6178;8.1904;3.0879;1.0000
2025-11-05T07:53:00.0/2025-11-05T07:54:00.0;19.5428;14.4538;10.9059;3.5479;12.8886;10.7533;2.5746;8.1787;3.0426;1.0000
2025-11-05T07:54:00.0/2025-11-05T07:55:00.0;19.5055;14.4210;10.8755;3.5454;12.8773;10.6901;2.5240;8.1661;2.9886;1.0000
2025-11-05T07:55:00.0/2025-11-05T07:56:00.0;19.4678;14.3878;10.8449;3.5429;12.8659;10.6269;2.4736;8.1532;2.9346;1.0000
2025-11-05T07:56:00.0/2025-11-05T07:57:00.0;19.4297;14.3543;10.8139;3.5404;12.8543;10.5636;2.4234;8.1401;2.8807;1.0000
2025-11-05T07:57:00.0/2025-11-05T07:58:00.0;19.3912;14.3204;10.7827;3.5378;12.8426;10.5002;2.3734;8.1268;2.8268;1.0000
2025-11-05T07:58:00.0/2025-11-05T07:59:00.0;19.3523;14.2863;10.7512;3.5351;12.8308;10.4368;2.3236;8.1132;2.7731;1.0000
2025-11-05T07:59:00.0/2025-11-05T08:00:00.0;19.3130;14.2517;10.7193;3.5324;12.8188;10.3734;2.2740;8.0994;2.7193;1.0000
2025-11-05T08:00:00.0/2025-11-05T08:01:00.0;19.2734;14.2169;10.6872;3.5297;12.8067;10.3098;2.2245;8.0853;2.6657;1.0000
2025-11-05T08:01:00.0/2025-11-05T08:02:00.0;19.2334;14.1817;10.6548;3.5269;12.7945;10.2463;2.1753;8.0710;2.6121;1.0000
2025-11-05T08:02:00.0/2025-11-05T08:03:00.0;19.1930;14.1463;10.6221;3.5241;12.7821;10.1826;2.1262;8.0564;2.5586;1.0000
2025-11-05T08:03:00.0/2025-11-05T08:04:00.0;19.1522;14.1104;10.5892;3.5212;12.7696;10.1173;2.0791;8.0381;2.5072;1.0000
2025-11-05T08:04:00.0/2025-11-05T08:05:00.0;19.1110;14.0743;10.5560;3.5183;12.7569;9.9951;2.0885;7.9066;2.5240;1.0000
2025-11-05T08:05:00.0/2025-11-05T08:06:00.0;19.0695;14.0378;10.5224;3.5154;12.7441;9.8733;2.0977;7.7755;2.5407;1.0000
2025-11-05T08:06:00.0/2025-11-05T08:07:00.0;19.0276;14.0010;10.4886;3.5124;12.7312;9.7517;2.1068;7.6449;2.5573;1.0000
2025-11-05T08:07:00.0/2025-11-05T08:08:00.0;18.9853;13.9639;10.4546;3.5094;12.7181;9.6304;2.1157;7.5146;2.5738;1.0000
2025-11-05T08:08:00.0/2025-11-05T08:09:00.0;18.9426;13.9265;10.4202;3.5063;12.7049;9.5093;2.1245;7.3848;2.5903;1.0000
2025-11-05T08:09:00.0/2025-11-05T08:10:00.0;18.8995;13.8888;10.3856;3.5031;12.6915;9.3886;2.1331;7.2555;2.6067;1.0000
2025-11-05T08:10:00.0/2025-11-05T08:11:00.0;18.8561;13.8507;10.3507;3.5000;12.6780;9.2682;2.1415;7.1267;2.6230;1.0000
2025-11-05T08:11:00.0/2025-11-05T08:12:00.0;18.8123;13.8123;10.3155;3.4967;12.6643;9.1481;2.1498;6.9983;2.6393;1.0000
2025-11-05T08:12:00.0/2025-11-05T08:13:00.0;18.7681;13.7735;10.2801;3.4935;12.6505;9.0283;2.1579;6.8704;2.6555;1.0000
2025-11-05T08:13:00.0/2025-11-05T08:14:00.0;18.7236;13.7345;10.2444;3.4902;12.6366;8.9107;2.1644;6.7462;2.6698;1.0000
2025-11-05T08:14:00.0/2025-11-05T08:15:00.0;18.6786;13.6952;10.2084;3.4868;12.6225;8.8546;2.1233;6.7313;2.6254;1.0000
2025-11-05T08:15:00.0/2025-11-05T08:16:00.0;18.6334;13.6555;10.1721;3.4834;12.6082;8.7985;2.0824;6.7161;2.5811;1.0000
2025-11-05T08:16:00.0/2025-11-05T08:17:00.0;18.5877;13.6155;10.1356;3.4799;12.5938;8.7424;2.0417;6.7007;2.5369;1.0000
2025-11-05T08:17:00.0/2025-11-05T08:18:00.0;18.5417;13.5752;10.0988;3.4764;12.5793;8.6862;2.0011;6.6851;2.4927;1.0000
2025-11-05T08:18:00.0/2025-11-05T08:19:00.0;18.4953;13.5346;10.0617;3.4729;12.5645;8.6301;1.9608;6.6693;2.4485;1.0000
2025-11-05T08:19:00.0/2025-11-05T08:20:00.0;18.4485;13.4937;10.0244;3.4693;12.5497;8.5739;1.9206;6.6532;2.4045;1.0000
2025-11-05T08:20:00.0/2025-11-05T08:21:00.0;18.4014;13.4525;9.9869;3.4656;12.5347;8.5177;1.8807;6.6370;2.3605;1.0000
2025-11-05T08:21:00.0/2025-11-05T08:22:00.0;18.3539;13.4109;9.9490;3.4619;12.5195;8.4615;1.8409;6.6206;2.3165;1.0000
2025-11-05T08:22:00.0/2025-11-05T08:23:00.0;18.3060;13.3691;9.9109;3.4581;12.5041;8.4052;1.8013;6.6039;2.2727;1.0000
2025-11-05T08:23:00.0/2025-11-05T08:24:00.0;18.2578;13.3269;9.8725;3.4543;12.4887;8.3534;1.7635;6.5899;2.2308;1.0000
2025-11-05T08:24:00.0/2025-11-05T08:25:00.0;18.2092;13.2844;9.8339;3.4505;12.4730;8.4439;1.7752;6.6687;2.2516;1.0000
2025-11-05T08:25:00.0/2025-11-05T08:26:00.0;18.1603;13.2417;9.7951;3.4466;12.4572;8.5336;1.7868;6.7468;2.2724;1.0000
2025-11-05T08:26:00.0/2025-11-05T08:27:00.0;18.1109;13.1986;9.7559;3.4426;12.4412;8.6222;1.7981;6.8241;2.2931;1.0000
2025-11-05T08:27:00.0/2025-11-05T08:28:00.0;18.0613;13.1552;9.7166;3.4386;12.4251;8.7099;1.8093;6.9006;2.3136;1.0000
2025-11-05T08:28:00.0/2025-11-05T08:29:00.0;18.0112;13.1115;9.6769;3.4346;12.4088;8.7967;1.8202;6.9764;2.3341;1.0000
2025-11-05T08:29:00.0/2025-11-05T08:30:00.0;17.9609;13.0675;9.6370;3.4305;12.3923;8.8824;1.8310;7.0514;2.3545;1.0000
2025-11-05T08:30:00.0/2025-11-05T08:31:00.0;17.9101;13.0232;9.5969;3.4263;12.3757;8.9672;1.8416;7.1256;2.3748;1.0000
2025-11-05T08:31:00.0/2025-11-05T08:32:00.0;17.8590;12.9787;9.5565;3.4221;12.3589;9.0510;1.8519;7.1991;2.3950;1.0000
2025-11-05T08:32:00.0/2025-11-05T08:33:00.0;17.8076;12.9338;9.5159;3.4179;12.3419;9.1338;1.8621;7.2717;2.4151;1.0000
2025-11-05T08:33:00.0/2025-11-05T08:34:00.0;17.7557;12.8886;9.4750;3.4135;12.3247;9.2143;1.8741;7.3401;2.4378;1.0000
2025-11-05T08:34:00.0/2025-11-05T08:35:00.0;17.7036;12.8431;9.4339;3.4092;12.3074;9.2499;1.9543;7.2957;2.5495;1.0000
2025-11-05T08:35:00.0/2025-11-05T08:36:00.0;17.6511;12.7973;9.3926;3.4048;12.2899;9.2849;2.0336;7.2514;2.6608;1.0000
2025-11-05T08:36:00.0/2025-11-05T08:37:00.0;17.5982;12.7512;9.3510;3.4003;12.2722;9.3192;2.1120;7.2072;2.7718;1.0000
2025-11-05T08:37:00.0/2025-11-05T08:38:00.0;17.5450;12.7049;9.3091;3.3957;12.2544;9.3528;2.1897;7.1631;2.8824;1.0000
2025-11-05T08:38:00.0/2025-11-05T08:39:00.0;17.4914;12.6582;9.2671;3.3912;12.2364;9.3856;2.2664;7.1192;2.9927;1.0000
2025-11-05T08:39:00.0/2025-11-05T08:40:00.0;17.4375;12.6113;9.2247;3.3865;12.2182;9.4178;2.3424;7.0754;3.1025;1.0000
2025-11-05T08:40:00.0/2025-11-05T08:41:00.0;17.3833;12.5640;9.1822;3.3818;12.1998;9.4492;2.4175;7.0317;3.2120;1.0000
2025-11-05T08:41:00.0/2025-11-05T08:42:00.0;17.3286;12.5165;9.1394;3.3771;12.1812;9.4799;2.4917;6.9882;3.3210;1.0000
2025-11-05T08:42:00.0/2025-11-05T08:43:00.0;17.2737;12.4687;9.0964;3.3723;12.1624;9.5099;2.5651;6.9449;3.4297;1.0000
2025-11-05T08:43:00.0/2025-11-05T08:44:00.0;17.2184;12.4206;9.0532;3.3674;12.1435;9.5371;2.6350;6.9021;3.5345;1.0000
2025-11-05T08:44:00.0/2025-11-05T08:45:00.0;17.1628;12.3722;9.0097;3.3625;12.1244;9.4951;2.6191;6.8761;3.5245;1.0000
2025-11-05T08:45:00.0/2025-11-05T08:46:00.0;17.1068;12.3235;8.9660;3.3575;12.1051;9.4530;2.6031;6.8499;3.5145;1.0000
2025-11-05T08:46:00.0/2025-11-05T08:47:00.0;17.0505;12.2746;8.9221;3.3525;12.0856;9.4107;2.5871;6.8235;3.5044;1.0000
2025-11-05T08:47:00.0/2025-11-05T08:48:00.0;16.9938;12.2253;8.8779;3.3474;12.0659;9.3682;2.5711;6.7971;3.4943;1.0000
2025-11-05T08:48:00.0/2025-11-05T08:49:00.0;16.9368;12.1758;8.8336;3.3422;12.0460;9.3255;2.5550;6.7704;3.4842;1.0000
2025-11-05T08:49:00.0/2025-11-05T08:50:00.0;16.8795;12.1260;8.7890;3.3370;12.0259;9.2826;2.5390;6.7436;3.4740;1.0000
2025-11-05T08:50:00.0/2025-11-05T08:51:00.0;16.8218;12.0759;8.7442;3.3317;12.0056;9.2396;2.5228;6.7167;3.4638;1.0000
2025-11-05T08:51:00.0/2025-11-05T08:52:00.0;16.7638;12.0256;8.6991;3.3264;11.9851;9.1964;2.5067;6.6897;3.4536;1.0000
2025-11-05T08:52:00.0/2025-11-05T08:53:00.0;16.7054;11.9749;8.6539;3.3210;11.9644;9.1530;2.4905;6.6625;3.4433;1.0000
2025-11-05T08:53:00.0/2025-11-05T08:54:00.0;16.6468;11.9240;8.6084;3.3156;11.9435;9.1082;2.4726;6.6356;3.4306;1.0000
2025-11-05T08:54:00.0/2025-11-05T08:55:00.0;16.5878;11.8729;8.5628;3.3101;11.9225;9.0235;2.4002;6.6233;3.3419;1.0000
2025-11-05T08:55:00.0/2025-11-05T08:56:00.0;16.5284;11.8214;8.5169;3.3045;11.9011;8.9389;2.3283;6.6106;3.2534;1.0000
2025-11-05T08:56:00.0/2025-11-05T08:57:00.0;16.4687;11.7697;8.4708;3.2989;11.8796;8.8545;2.2569;6.5976;3.1651;1.0000
2025-11-05T08:57:00.0/2025-11-05T08:58:00.0;16.4088;11.7177;8.4245;3.2932;11.8579;8.7704;2.1862;6.5842;3.0771;1.0000
2025-11-05T08:58:00.0/2025-11-05T08:59:00.0;16.3484;11.6654;8.3780;3.2874;11.8360;8.6864;2.1160;6.5704;2.9894;1.0000
2025-11-05T08:59:00.0/2025-11-05T09:00:00.0;16.2878;11.6129;8.3313;3.2816;11.8138;8.6026;2.0465;6.5562;2.9019;1.0000
2025-11-05T09:00:00.0/2025-11-05T09:01:00.0;16.2268;11.5603;8.2852;3.2751;11.7926;8.5192;1.9777;6.5415;2.8149;1.0000
2025-11-05T09:01:00.0/2025-11-05T09:02:00.0;16.1655;11.5077;8.2397;3.2680;11.7722;8.4362;1.9097;6.5265;2.7284;1.0000
2025-11-05T09:02:00.0/2025-11-05T09:03:00.0;16.1039;11.4548;8.1939;3.2609;11.7517;8.3533;1.8423;6.5111;2.6422;1.0000
2025-11-05T09:03:00.0/2025-11-05T09:04:00.0;16.0419;11.4016;8.1480;3.2536;11.7309;8.2674;1.7750;6.4924;2.5556;1.0000
2025-11-05T09:04:00.0/2025-11-05T09:05:00.0;15.9797;11.3482;8.1018;3.2464;11.7099;8.0722;1.6947;6.3775;2.4494;1.0000
2025-11-05T09:05:00.0/2025-11-05T09:06:00.0;15.9171;11.2945;8.0555;3.2390;11.6887;7.8784;1.6151;6.2632;2.3436;1.0000
2025-11-05T09:06:00.0/2025-11-05T09:07:00.0;15.8542;11.2406;8.0089;3.2316;11.6672;7.6858;1.5363;6.1495;2.2381;1.0000
2025-11-05T09:07:00.0/2025-11-05T09:08:00.0;15.7910;11.1864;7.9622;3.2242;11.6456;7.4946;1.4583;6.0363;2.1330;1.0000
2025-11-05T09:08:00.0/2025-11-05T09:09:00.0;15.7274;11.1319;7.9152;3.2167;11.6237;7.3047;1.3811;5.9236;2.0281;1.0000
2025-11-05T09:09:00.0/2025-11-05T09:10:00.0;15.6636;11.0772;7.8681;3.2091;11.6016;7.1161;1.3046;5.8115;1.9236;1.0000
2025-11-05T09:10:00.0/2025-11-05T09:11:00.0;15.5994;11.0222;7.8208;3.2014;11.5792;6.9289;1.2289;5.6999;1.8195;1.0000
2025-11-05T09:11:00.0/2025-11-05T09:12:00.0;15.5350;10.9670;7.7732;3.1937;11.5566;6.7430;1.1540;5.5890;1.7157;1.0000
2025-11-05T09:12:00.0/2025-11-05T09:13:00.0;15.4702;10.9115;7.7255;3.1860;11.5338;6.5585;1.0799;5.4785;1.6123;1.0000
2025-11-05T09:13:00.0/2025-11-05T09:14:00.0;15.4051;10.8558;7.6777;3.1781;11.5108;6.3752;1.0062;5.3690;1.5085;1.0000
2025-11-05T09:14:00.0/2025-11-05T09:15:00.0;15.3397;10.7998;7.6296;3.1702;11.4875;6.1869;0.9170;5.2699;1.3807;1.0000
2025-11-05T09:15:00.0/2025-11-05T09:16:00.0;15.2740;10.7436;7.5813;3.1623;11.4639;6.0001;0.8289;5.1712;1.2533;1.0000
2025-11-05T09:16:00.0/2025-11-05T09:17:00.0;15.2080;10.6872;7.5329;3.1542;11.4402;5.8147;0.7417;5.0730;1.1265;1.0000
2025-11-05T09:17:00.0/2025-11-05T09:18:00.0;15.1416;10.6304;7.4843;3.1461;11.4161;5.6309;0.6557;4.9752;1.0001;1.0000
2025-11-05T09:18:00.0/2025-11-05T09:19:00.0;15.0750;10.5735;7.4355;3.1380;11.3918;5.4485;0.5706;4.8779;0.8743;1.0000
