Timestamp;Entity Name;Solar radiation
2025-10-01 16:05:00;WSTN1;283.0238342285156
2025-10-01 16:07:00;WSTN1;262.45086669921875
2025-10-01 16:09:00;WSTN1;241.65509033203125
2025-10-01 16:10:00;WSTN1;239.1803131103516
2025-10-01 16:12:00;WSTN1;225.29270935058597
2025-10-01 16:14:00;WSTN1;225.44566345214844
2025-10-01 16:15:00;WSTN1;233.2294769287109
2025-10-01 16:16:00;WSTN1;236.75010681152344
2025-10-01 16:18:00;WSTN1;239.7062530517578
2025-10-01 16:20:00;WSTN1;229.91180419921875
2025-10-01 16:21:00;WSTN1;228.0655517578125
2025-10-01 16:23:00;WSTN1;227.2271270751953
2025-10-01 16:24:00;WSTN1;222.38168334960935
2025-10-01 16:25:00;WSTN1;220.84454345703125
2025-10-01 16:27:00;WSTN1;221.720947265625
2025-10-01 16:28:00;WSTN1;219.7852325439453
2025-10-01 16:29:00;WSTN1;216.68638610839844
2025-10-01 16:31:00;WSTN1;211.9764862060547
2025-10-01 16:32:00;WSTN1;207.8232421875
2025-10-01 16:33:00;WSTN1;203.57876586914065
2025-10-01 16:35:00;WSTN1;193.8028717041016
2025-10-01 16:36:00;WSTN1;192.59765625
2025-10-01 16:38:00;WSTN1;184.6388092041016
2025-10-01 16:39:00;WSTN1;180.8159942626953
2025-10-01 16:41:00;WSTN1;174.09487915039062
2025-10-01 16:43:00;WSTN1;165.74603271484375
2025-10-01 16:45:00;WSTN1;156.86618041992188
2025-10-01 16:46:00;WSTN1;152.88795471191406
2025-10-01 16:48:00;WSTN1;146.0150146484375
2025-10-01 16:49:00;WSTN1;142.0892333984375
2025-10-01 16:50:00;WSTN1;138.56297302246094
2025-10-01 16:52:00;WSTN1;133.60089111328125
2025-10-01 16:53:00;WSTN1;131.18695068359375
2025-10-01 16:54:00;WSTN1;128.22145080566406
2025-10-01 16:55:00;WSTN1;126.32483673095705
2025-10-01 16:57:00;WSTN1;119.72917175292967
2025-10-01 16:58:00;WSTN1;116.0316162109375
2025-10-01 16:59:00;WSTN1;112.5057373046875
2025-10-01 17:01:00;WSTN1;105.9977035522461
2025-10-01 17:02:00;WSTN1;102.93184661865234
2025-10-01 17:03:00;WSTN1;100.5810089111328
2025-10-01 17:05:00;WSTN1;95.1502914428711
2025-10-01 17:06:00;WSTN1;92.1091537475586
2025-10-01 17:08:00;WSTN1;87.19478607177734
2025-10-01 17:09:00;WSTN1;84.68818664550781
2025-10-01 17:10:00;WSTN1;81.46936798095703
2025-10-01 17:12:00;WSTN1;76.58346557617188
2025-10-01 17:13:00;WSTN1;73.46443939208984
2025-10-01 17:14:00;WSTN1;70.33287048339844
2025-10-01 17:16:00;WSTN1;64.26593780517578
2025-10-01 17:17:00;WSTN1;61.01079940795898
2025-10-01 17:18:00;WSTN1;58.06851196289063
2025-10-01 17:20:00;WSTN1;52.82107925415039
2025-10-01 17:22:00;WSTN1;49.51819610595703
2025-10-01 17:23:00;WSTN1;47.11343383789063
2025-10-01 17:25:00;WSTN1;41.67952346801758
