dhi,dni,ghi,gti,period_end,period
315,530,816,818,2025-10-04 11:00:00+05:30,PT5M
260,632,860,865,2025-10-04 11:05:00+05:30,PT5M
400,380,762,759,2025-10-04 11:10:00+05:30,PT5M
386,409,779,777,2025-10-04 11:15:00+05:30,PT5M
283,600,861,865,2025-10-04 11:20:00+05:30,PT5M
304,566,851,854,2025-10-04 11:25:00+05:30,PT5M
341,501,827,828,2025-10-04 11:30:00+05:30,PT5M
342,501,830,831,2025-10-04 11:35:00+05:30,PT5M
325,533,845,846,2025-10-04 11:40:00+05:30,PT5M
344,500,833,833,2025-10-04 11:45:00+05:30,PT5M
466,270,730,723,2025-10-04 11:50:00+05:30,PT5M
556,67,622,606,2025-10-04 11:55:00+05:30,PT5M
490,0,490,473,2025-10-04 12:00:00+05:30,PT5M
390,0,390,376,2025-10-04 12:05:00+05:30,PT5M
250,0,250,242,2025-10-04 12:10:00+05:30,PT5M
155,0,155,150,2025-10-04 12:15:00+05:30,PT5M
111,0,111,107,2025-10-04 12:20:00+05:30,PT5M
116,0,116,113,2025-10-04 12:25:00+05:30,PT5M
128,0,128,124,2025-10-04 12:30:00+05:30,PT5M
122,0,122,117,2025-10-04 12:35:00+05:30,PT5M
103,0,103,100,2025-10-04 12:40:00+05:30,PT5M
86,0,86,83,2025-10-04 12:45:00+05:30,PT5M
108,0,108,104,2025-10-04 12:50:00+05:30,PT5M
125,0,125,120,2025-10-04 12:55:00+05:30,PT5M
64,0,64,61,2025-10-04 13:00:00+05:30,PT5M
40,0,40,38,2025-10-04 13:05:00+05:30,PT5M
35,0,35,34,2025-10-04 13:10:00+05:30,PT5M
30,0,30,29,2025-10-04 13:15:00+05:30,PT5M
26,0,26,25,2025-10-04 13:20:00+05:30,PT5M
30,0,30,29,2025-10-04 13:25:00+05:30,PT5M
33,0,33,32,2025-10-04 13:30:00+05:30,PT5M
37,0,37,36,2025-10-04 13:35:00+05:30,PT5M
41,0,41,40,2025-10-04 13:40:00+05:30,PT5M
45,0,45,43,2025-10-04 13:45:00+05:30,PT5M
44,0,44,42,2025-10-04 13:50:00+05:30,PT5M
43,0,43,42,2025-10-04 13:55:00+05:30,PT5M
39,0,39,37,2025-10-04 14:00:00+05:30,PT5M
34,0,34,33,2025-10-04 14:05:00+05:30,PT5M
37,0,37,36,2025-10-04 14:10:00+05:30,PT5M
48,0,48,47,2025-10-04 14:15:00+05:30,PT5M
47,0,47,46,2025-10-04 14:20:00+05:30,PT5M
58,0,58,56,2025-10-04 14:25:00+05:30,PT5M
65,0,65,63,2025-10-04 14:30:00+05:30,PT5M
98,0,98,95,2025-10-04 14:35:00+05:30,PT5M
91,0,91,88,2025-10-04 14:40:00+05:30,PT5M
72,0,72,70,2025-10-04 14:45:00+05:30,PT5M
78,0,78,76,2025-10-04 14:50:00+05:30,PT5M
72,0,72,70,2025-10-04 14:55:00+05:30,PT5M
70,0,70,68,2025-10-04 15:00:00+05:30,PT5M
72,0,72,69,2025-10-04 15:05:00+05:30,PT5M
63,0,63,61,2025-10-04 15:10:00+05:30,PT5M
48,0,48,46,2025-10-04 15:15:00+05:30,PT5M
43,0,43,42,2025-10-04 15:20:00+05:30,PT5M
39,0,39,37,2025-10-04 15:25:00+05:30,PT5M
37,0,37,36,2025-10-04 15:30:00+05:30,PT5M
36,0,36,35,2025-10-04 15:35:00+05:30,PT5M
45,0,45,43,2025-10-04 15:40:00+05:30,PT5M
48,0,48,47,2025-10-04 15:45:00+05:30,PT5M
49,0,49,47,2025-10-04 15:50:00+05:30,PT5M
51,0,51,50,2025-10-04 15:55:00+05:30,PT5M
59,0,59,57,2025-10-04 16:00:00+05:30,PT5M
58,0,58,56,2025-10-04 16:05:00+05:30,PT5M
65,0,65,63,2025-10-04 16:10:00+05:30,PT5M
71,0,71,68,2025-10-04 16:15:00+05:30,PT5M
73,0,73,71,2025-10-04 16:20:00+05:30,PT5M
73,0,73,71,2025-10-04 16:25:00+05:30,PT5M
81,0,81,78,2025-10-04 16:30:00+05:30,PT5M
84,0,84,81,2025-10-04 16:35:00+05:30,PT5M
81,0,81,78,2025-10-04 16:40:00+05:30,PT5M
76,0,76,73,2025-10-04 16:45:00+05:30,PT5M
69,0,69,66,2025-10-04 16:50:00+05:30,PT5M
68,0,68,66,2025-10-04 16:55:00+05:30,PT5M
62,0,62,59,2025-10-04 17:00:00+05:30,PT5M
56,0,56,54,2025-10-04 17:05:00+05:30,PT5M
53,0,53,51,2025-10-04 17:10:00+05:30,PT5M
48,0,48,46,2025-10-04 17:15:00+05:30,PT5M
40,0,40,39,2025-10-04 17:20:00+05:30,PT5M
35,0,35,34,2025-10-04 17:25:00+05:30,PT5M
28,0,28,27,2025-10-04 17:30:00+05:30,PT5M
25,0,25,25,2025-10-04 17:35:00+05:30,PT5M
6,0,6,6,2025-10-04 17:40:00+05:30,PT5M
2,0,2,2,2025-10-04 17:45:00+05:30,PT5M
0,0,0,0,2025-10-04 17:50:00+05:30,PT5M
0,0,0,0,2025-10-04 17:55:00+05:30,PT5M
0,0,0,0,2025-10-04 18:00:00+05:30,PT5M
0,0,0,0,2025-10-04 18:05:00+05:30,PT5M
0,0,0,0,2025-10-04 18:10:00+05:30,PT5M
0,0,0,0,2025-10-04 18:15:00+05:30,PT5M
0,0,0,0,2025-10-04 18:20:00+05:30,PT5M
0,0,0,0,2025-10-04 18:25:00+05:30,PT5M
0,0,0,0,2025-10-04 18:30:00+05:30,PT5M
0,0,0,0,2025-10-04 18:35:00+05:30,PT5M
0,0,0,0,2025-10-04 18:40:00+05:30,PT5M
0,0,0,0,2025-10-04 18:45:00+05:30,PT5M
0,0,0,0,2025-10-04 18:50:00+05:30,PT5M
0,0,0,0,2025-10-04 18:55:00+05:30,PT5M
0,0,0,0,2025-10-04 19:00:00+05:30,PT5M
0,0,0,0,2025-10-04 19:05:00+05:30,PT5M
0,0,0,0,2025-10-04 19:10:00+05:30,PT5M
0,0,0,0,2025-10-04 19:15:00+05:30,PT5M
0,0,0,0,2025-10-04 19:20:00+05:30,PT5M
0,0,0,0,2025-10-04 19:25:00+05:30,PT5M
0,0,0,0,2025-10-04 19:30:00+05:30,PT5M
0,0,0,0,2025-10-04 19:35:00+05:30,PT5M
0,0,0,0,2025-10-04 19:40:00+05:30,PT5M
0,0,0,0,2025-10-04 19:45:00+05:30,PT5M
0,0,0,0,2025-10-04 19:50:00+05:30,PT5M
0,0,0,0,2025-10-04 19:55:00+05:30,PT5M
0,0,0,0,2025-10-04 20:00:00+05:30,PT5M
0,0,0,0,2025-10-04 20:05:00+05:30,PT5M
0,0,0,0,2025-10-04 20:10:00+05:30,PT5M
0,0,0,0,2025-10-04 20:15:00+05:30,PT5M
0,0,0,0,2025-10-04 20:20:00+05:30,PT5M
0,0,0,0,2025-10-04 20:25:00+05:30,PT5M
0,0,0,0,2025-10-04 20:30:00+05:30,PT5M
0,0,0,0,2025-10-04 20:35:00+05:30,PT5M
0,0,0,0,2025-10-04 20:40:00+05:30,PT5M
0,0,0,0,2025-10-04 20:45:00+05:30,PT5M
0,0,0,0,2025-10-04 20:50:00+05:30,PT5M
0,0,0,0,2025-10-04 20:55:00+05:30,PT5M
0,0,0,0,2025-10-04 21:00:00+05:30,PT5M
0,0,0,0,2025-10-04 21:05:00+05:30,PT5M
0,0,0,0,2025-10-04 21:10:00+05:30,PT5M
0,0,0,0,2025-10-04 21:15:00+05:30,PT5M
0,0,0,0,2025-10-04 21:20:00+05:30,PT5M
0,0,0,0,2025-10-04 21:25:00+05:30,PT5M
0,0,0,0,2025-10-04 21:30:00+05:30,PT5M
0,0,0,0,2025-10-04 21:35:00+05:30,PT5M
0,0,0,0,2025-10-04 21:40:00+05:30,PT5M
0,0,0,0,2025-10-04 21:45:00+05:30,PT5M
0,0,0,0,2025-10-04 21:50:00+05:30,PT5M
0,0,0,0,2025-10-04 21:55:00+05:30,PT5M
0,0,0,0,2025-10-04 22:00:00+05:30,PT5M
0,0,0,0,2025-10-04 22:05:00+05:30,PT5M
0,0,0,0,2025-10-04 22:10:00+05:30,PT5M
0,0,0,0,2025-10-04 22:15:00+05:30,PT5M
0,0,0,0,2025-10-04 22:20:00+05:30,PT5M
0,0,0,0,2025-10-04 22:25:00+05:30,PT5M
0,0,0,0,2025-10-04 22:30:00+05:30,PT5M
0,0,0,0,2025-10-04 22:35:00+05:30,PT5M
0,0,0,0,2025-10-04 22:40:00+05:30,PT5M
0,0,0,0,2025-10-04 22:45:00+05:30,PT5M
0,0,0,0,2025-10-04 22:50:00+05:30,PT5M
0,0,0,0,2025-10-04 22:55:00+05:30,PT5M
0,0,0,0,2025-10-04 23:00:00+05:30,PT5M
0,0,0,0,2025-10-04 23:05:00+05:30,PT5M
0,0,0,0,2025-10-04 23:10:00+05:30,PT5M
0,0,0,0,2025-10-04 23:15:00+05:30,PT5M
0,0,0,0,2025-10-04 23:20:00+05:30,PT5M
0,0,0,0,2025-10-04 23:25:00+05:30,PT5M
0,0,0,0,2025-10-04 23:30:00+05:30,PT5M
0,0,0,0,2025-10-04 23:35:00+05:30,PT5M
0,0,0,0,2025-10-04 23:40:00+05:30,PT5M
0,0,0,0,2025-10-04 23:45:00+05:30,PT5M
0,0,0,0,2025-10-04 23:50:00+05:30,PT5M
0,0,0,0,2025-10-04 23:55:00+05:30,PT5M
0,0,0,0,2025-10-05 00:00:00+05:30,PT5M
0,0,0,0,2025-10-05 00:05:00+05:30,PT5M
0,0,0,0,2025-10-05 00:10:00+05:30,PT5M
0,0,0,0,2025-10-05 00:15:00+05:30,PT5M
0,0,0,0,2025-10-05 00:20:00+05:30,PT5M
0,0,0,0,2025-10-05 00:25:00+05:30,PT5M
0,0,0,0,2025-10-05 00:30:00+05:30,PT5M
0,0,0,0,2025-10-05 00:35:00+05:30,PT5M
0,0,0,0,2025-10-05 00:40:00+05:30,PT5M
0,0,0,0,2025-10-05 00:45:00+05:30,PT5M
0,0,0,0,2025-10-05 00:50:00+05:30,PT5M
0,0,0,0,2025-10-05 00:55:00+05:30,PT5M
0,0,0,0,2025-10-05 01:00:00+05:30,PT5M
0,0,0,0,2025-10-05 01:05:00+05:30,PT5M
0,0,0,0,2025-10-05 01:10:00+05:30,PT5M
0,0,0,0,2025-10-05 01:15:00+05:30,PT5M
0,0,0,0,2025-10-05 01:20:00+05:30,PT5M
0,0,0,0,2025-10-05 01:25:00+05:30,PT5M
0,0,0,0,2025-10-05 01:30:00+05:30,PT5M
0,0,0,0,2025-10-05 01:35:00+05:30,PT5M
0,0,0,0,2025-10-05 01:40:00+05:30,PT5M
0,0,0,0,2025-10-05 01:45:00+05:30,PT5M
0,0,0,0,2025-10-05 01:50:00+05:30,PT5M
0,0,0,0,2025-10-05 01:55:00+05:30,PT5M
0,0,0,0,2025-10-05 02:00:00+05:30,PT5M
0,0,0,0,2025-10-05 02:05:00+05:30,PT5M
0,0,0,0,2025-10-05 02:10:00+05:30,PT5M
0,0,0,0,2025-10-05 02:15:00+05:30,PT5M
0,0,0,0,2025-10-05 02:20:00+05:30,PT5M
0,0,0,0,2025-10-05 02:25:00+05:30,PT5M
0,0,0,0,2025-10-05 02:30:00+05:30,PT5M
0,0,0,0,2025-10-05 02:35:00+05:30,PT5M
0,0,0,0,2025-10-05 02:40:00+05:30,PT5M
0,0,0,0,2025-10-05 02:45:00+05:30,PT5M
0,0,0,0,2025-10-05 02:50:00+05:30,PT5M
0,0,0,0,2025-10-05 02:55:00+05:30,PT5M
0,0,0,0,2025-10-05 03:00:00+05:30,PT5M
0,0,0,0,2025-10-05 03:05:00+05:30,PT5M
0,0,0,0,2025-10-05 03:10:00+05:30,PT5M
0,0,0,0,2025-10-05 03:15:00+05:30,PT5M
0,0,0,0,2025-10-05 03:20:00+05:30,PT5M
0,0,0,0,2025-10-05 03:25:00+05:30,PT5M
0,0,0,0,2025-10-05 03:30:00+05:30,PT5M
0,0,0,0,2025-10-05 03:35:00+05:30,PT5M
0,0,0,0,2025-10-05 03:40:00+05:30,PT5M
0,0,0,0,2025-10-05 03:45:00+05:30,PT5M
0,0,0,0,2025-10-05 03:50:00+05:30,PT5M
0,0,0,0,2025-10-05 03:55:00+05:30,PT5M
0,0,0,0,2025-10-05 04:00:00+05:30,PT5M
0,0,0,0,2025-10-05 04:05:00+05:30,PT5M
0,0,0,0,2025-10-05 04:10:00+05:30,PT5M
0,0,0,0,2025-10-05 04:15:00+05:30,PT5M
0,0,0,0,2025-10-05 04:20:00+05:30,PT5M
0,0,0,0,2025-10-05 04:25:00+05:30,PT5M
0,0,0,0,2025-10-05 04:30:00+05:30,PT5M
0,0,0,0,2025-10-05 04:35:00+05:30,PT5M
0,0,0,0,2025-10-05 04:40:00+05:30,PT5M
0,0,0,0,2025-10-05 04:45:00+05:30,PT5M
0,0,0,0,2025-10-05 04:50:00+05:30,PT5M
0,0,0,0,2025-10-05 04:55:00+05:30,PT5M
0,0,0,0,2025-10-05 05:00:00+05:30,PT5M
0,0,0,0,2025-10-05 05:05:00+05:30,PT5M
0,0,0,0,2025-10-05 05:10:00+05:30,PT5M
0,0,0,0,2025-10-05 05:15:00+05:30,PT5M
0,0,0,0,2025-10-05 05:20:00+05:30,PT5M
0,0,0,0,2025-10-05 05:25:00+05:30,PT5M
0,0,0,0,2025-10-05 05:30:00+05:30,PT5M
0,0,0,0,2025-10-05 05:35:00+05:30,PT5M
0,0,0,0,2025-10-05 05:40:00+05:30,PT5M
0,0,0,0,2025-10-05 05:45:00+05:30,PT5M
0,0,0,0,2025-10-05 05:50:00+05:30,PT5M
0,0,0,0,2025-10-05 05:55:00+05:30,PT5M
0,0,0,0,2025-10-05 06:00:00+05:30,PT5M
4,0,4,4,2025-10-05 06:05:00+05:30,PT5M
12,0,12,11,2025-10-05 06:10:00+05:30,PT5M
21,0,21,20,2025-10-05 06:15:00+05:30,PT5M
30,73,36,37,2025-10-05 06:20:00+05:30,PT5M
41,24,44,43,2025-10-05 06:25:00+05:30,PT5M
44,146,63,66,2025-10-05 06:30:00+05:30,PT5M
51,182,78,82,2025-10-05 06:35:00+05:30,PT5M
57,217,94,99,2025-10-05 06:40:00+05:30,PT5M
63,251,111,117,2025-10-05 06:45:00+05:30,PT5M
69,283,129,136,2025-10-05 06:50:00+05:30,PT5M
75,314,148,155,2025-10-05 06:55:00+05:30,PT5M
80,343,167,175,2025-10-05 07:00:00+05:30,PT5M
85,370,186,195,2025-10-05 07:05:00+05:30,PT5M
90,396,206,215,2025-10-05 07:10:00+05:30,PT5M
94,419,226,236,2025-10-05 07:15:00+05:30,PT5M
98,442,246,256,2025-10-05 07:20:00+05:30,PT5M
102,463,266,277,2025-10-05 07:25:00+05:30,PT5M
106,482,286,297,2025-10-05 07:30:00+05:30,PT5M
109,501,307,318,2025-10-05 07:35:00+05:30,PT5M
113,519,327,339,2025-10-05 07:40:00+05:30,PT5M
116,535,347,359,2025-10-05 07:45:00+05:30,PT5M
119,551,368,380,2025-10-05 07:50:00+05:30,PT5M
121,566,388,400,2025-10-05 07:55:00+05:30,PT5M
124,580,408,420,2025-10-05 08:00:00+05:30,PT5M
126,594,428,440,2025-10-05 08:05:00+05:30,PT5M
128,607,448,460,2025-10-05 08:10:00+05:30,PT5M
130,620,467,480,2025-10-05 08:15:00+05:30,PT5M
132,632,487,499,2025-10-05 08:20:00+05:30,PT5M
133,644,506,519,2025-10-05 08:25:00+05:30,PT5M
135,655,525,538,2025-10-05 08:30:00+05:30,PT5M
136,666,544,556,2025-10-05 08:35:00+05:30,PT5M
137,676,562,575,2025-10-05 08:40:00+05:30,PT5M
138,685,580,593,2025-10-05 08:45:00+05:30,PT5M
139,694,598,611,2025-10-05 08:50:00+05:30,PT5M
140,703,616,628,2025-10-05 08:55:00+05:30,PT5M
140,711,633,646,2025-10-05 09:00:00+05:30,PT5M
141,719,650,662,2025-10-05 09:05:00+05:30,PT5M
198,600,631,640,2025-10-05 09:10:00+05:30,PT5M
227,543,627,634,2025-10-05 09:15:00+05:30,PT5M
282,428,603,607,2025-10-05 09:20:00+05:30,PT5M
298,405,607,609,2025-10-05 09:25:00+05:30,PT5M
313,382,610,612,2025-10-05 09:30:00+05:30,PT5M
317,388,623,624,2025-10-05 09:35:00+05:30,PT5M
307,422,646,648,2025-10-05 09:40:00+05:30,PT5M
268,519,690,696,2025-10-05 09:45:00+05:30,PT5M
239,589,725,732,2025-10-05 09:50:00+05:30,PT5M
288,496,703,707,2025-10-05 09:55:00+05:30,PT5M
305,470,703,706,2025-10-05 10:00:00+05:30,PT5M
292,504,725,729,2025-10-05 10:05:00+05:30,PT5M
244,606,771,778,2025-10-05 10:10:00+05:30,PT5M
149,791,843,854,2025-10-05 10:15:00+05:30,PT5M
149,794,853,865,2025-10-05 10:20:00+05:30,PT5M
149,798,863,875,2025-10-05 10:25:00+05:30,PT5M
149,801,873,884,2025-10-05 10:30:00+05:30,PT5M
149,804,882,893,2025-10-05 10:35:00+05:30,PT5M
149,807,890,902,2025-10-05 10:40:00+05:30,PT5M
149,809,898,910,2025-10-05 10:45:00+05:30,PT5M
149,812,906,917,2025-10-05 10:50:00+05:30,PT5M
149,814,913,924,2025-10-05 10:55:00+05:30,PT5M
149,816,920,931,2025-10-05 11:00:00+05:30,PT5M
149,819,926,937,2025-10-05 11:05:00+05:30,PT5M
148,820,931,942,2025-10-05 11:10:00+05:30,PT5M
148,822,936,947,2025-10-05 11:15:00+05:30,PT5M
148,824,941,952,2025-10-05 11:20:00+05:30,PT5M
148,826,945,956,2025-10-05 11:25:00+05:30,PT5M
147,827,948,959,2025-10-05 11:30:00+05:30,PT5M
147,828,951,962,2025-10-05 11:35:00+05:30,PT5M
147,829,953,964,2025-10-05 11:40:00+05:30,PT5M
146,830,955,966,2025-10-05 11:45:00+05:30,PT5M
146,831,956,967,2025-10-05 11:50:00+05:30,PT5M
145,832,957,968,2025-10-05 11:55:00+05:30,PT5M
145,833,957,968,2025-10-05 12:00:00+05:30,PT5M
144,833,957,968,2025-10-05 12:05:00+05:30,PT5M
144,834,956,967,2025-10-05 12:10:00+05:30,PT5M
143,834,954,966,2025-10-05 12:15:00+05:30,PT5M
142,834,952,964,2025-10-05 12:20:00+05:30,PT5M
142,834,950,961,2025-10-05 12:25:00+05:30,PT5M
141,834,947,958,2025-10-05 12:30:00+05:30,PT5M
201,732,906,916,2025-10-05 12:35:00+05:30,PT5M
140,834,939,951,2025-10-05 12:40:00+05:30,PT5M
139,833,935,946,2025-10-05 12:45:00+05:30,PT5M
221,692,879,887,2025-10-05 12:50:00+05:30,PT5M
220,691,873,881,2025-10-05 12:55:00+05:30,PT5M
137,831,918,929,2025-10-05 13:00:00+05:30,PT5M
136,830,911,923,2025-10-05 13:05:00+05:30,PT5M
135,829,904,916,2025-10-05 13:10:00+05:30,PT5M
134,828,896,908,2025-10-05 13:15:00+05:30,PT5M
133,827,888,900,2025-10-05 13:20:00+05:30,PT5M
132,825,879,892,2025-10-05 13:25:00+05:30,PT5M
131,824,870,883,2025-10-05 13:30:00+05:30,PT5M
130,822,861,873,2025-10-05 13:35:00+05:30,PT5M
129,820,850,863,2025-10-05 13:40:00+05:30,PT5M
208,669,790,800,2025-10-05 13:45:00+05:30,PT5M
224,632,768,776,2025-10-05 13:50:00+05:30,PT5M
239,595,745,753,2025-10-05 13:55:00+05:30,PT5M
237,592,734,742,2025-10-05 14:00:00+05:30,PT5M
295,462,678,682,2025-10-05 14:05:00+05:30,PT5M
232,585,710,718,2025-10-05 14:10:00+05:30,PT5M
246,547,686,693,2025-10-05 14:15:00+05:30,PT5M
299,420,632,635,2025-10-05 14:20:00+05:30,PT5M
242,537,660,667,2025-10-05 14:25:00+05:30,PT5M
194,629,677,687,2025-10-05 14:30:00+05:30,PT5M
177,657,673,683,2025-10-05 14:35:00+05:30,PT5M
176,651,657,668,2025-10-05 14:40:00+05:30,PT5M
204,577,622,631,2025-10-05 14:45:00+05:30,PT5M
116,767,661,676,2025-10-05 14:50:00+05:30,PT5M
115,761,645,659,2025-10-05 14:55:00+05:30,PT5M
114,755,628,642,2025-10-05 15:00:00+05:30,PT5M
113,749,611,625,2025-10-05 15:05:00+05:30,PT5M
162,616,562,573,2025-10-05 15:10:00+05:30,PT5M
171,578,537,547,2025-10-05 15:15:00+05:30,PT5M
211,451,489,496,2025-10-05 15:20:00+05:30,PT5M
205,446,473,480,2025-10-05 15:25:00+05:30,PT5M
243,307,421,424,2025-10-05 15:30:00+05:30,PT5M
194,435,441,448,2025-10-05 15:35:00+05:30,PT5M
141,579,458,470,2025-10-05 15:40:00+05:30,PT5M
137,570,440,452,2025-10-05 15:45:00+05:30,PT5M
96,682,446,461,2025-10-05 15:50:00+05:30,PT5M
139,522,397,408,2025-10-05 15:55:00+05:30,PT5M
244,68,276,271,2025-10-05 16:00:00+05:30,PT5M
221,0,221,213,2025-10-05 16:05:00+05:30,PT5M
218,0,218,210,2025-10-05 16:10:00+05:30,PT5M
216,36,231,225,2025-10-05 16:15:00+05:30,PT5M
197,82,230,226,2025-10-05 16:20:00+05:30,PT5M
184,93,219,217,2025-10-05 16:25:00+05:30,PT5M
151,0,151,145,2025-10-05 16:30:00+05:30,PT5M
84,0,84,81,2025-10-05 16:35:00+05:30,PT5M
65,0,65,63,2025-10-05 16:40:00+05:30,PT5M
56,0,56,54,2025-10-05 16:45:00+05:30,PT5M
54,0,54,53,2025-10-05 16:50:00+05:30,PT5M
56,0,56,54,2025-10-05 16:55:00+05:30,PT5M
49,0,49,48,2025-10-05 17:00:00+05:30,PT5M
46,0,46,44,2025-10-05 17:05:00+05:30,PT5M
40,0,40,39,2025-10-05 17:10:00+05:30,PT5M
36,0,36,35,2025-10-05 17:15:00+05:30,PT5M
33,0,33,32,2025-10-05 17:20:00+05:30,PT5M
27,0,27,26,2025-10-05 17:25:00+05:30,PT5M
20,0,20,19,2025-10-05 17:30:00+05:30,PT5M
18,0,18,17,2025-10-05 17:35:00+05:30,PT5M
8,0,8,8,2025-10-05 17:40:00+05:30,PT5M
3,0,3,2,2025-10-05 17:45:00+05:30,PT5M
1,0,1,1,2025-10-05 17:50:00+05:30,PT5M
0,0,0,0,2025-10-05 17:55:00+05:30,PT5M
0,0,0,0,2025-10-05 18:00:00+05:30,PT5M
0,0,0,0,2025-10-05 18:05:00+05:30,PT5M
0,0,0,0,2025-10-05 18:10:00+05:30,PT5M
0,0,0,0,2025-10-05 18:15:00+05:30,PT5M
0,0,0,0,2025-10-05 18:20:00+05:30,PT5M
0,0,0,0,2025-10-05 18:25:00+05:30,PT5M
0,0,0,0,2025-10-05 18:30:00+05:30,PT5M
0,0,0,0,2025-10-05 18:35:00+05:30,PT5M
0,0,0,0,2025-10-05 18:40:00+05:30,PT5M
0,0,0,0,2025-10-05 18:45:00+05:30,PT5M
0,0,0,0,2025-10-05 18:50:00+05:30,PT5M
0,0,0,0,2025-10-05 18:55:00+05:30,PT5M
0,0,0,0,2025-10-05 19:00:00+05:30,PT5M
0,0,0,0,2025-10-05 19:05:00+05:30,PT5M
0,0,0,0,2025-10-05 19:10:00+05:30,PT5M
0,0,0,0,2025-10-05 19:15:00+05:30,PT5M
0,0,0,0,2025-10-05 19:20:00+05:30,PT5M
0,0,0,0,2025-10-05 19:25:00+05:30,PT5M
0,0,0,0,2025-10-05 19:30:00+05:30,PT5M
0,0,0,0,2025-10-05 19:35:00+05:30,PT5M
0,0,0,0,2025-10-05 19:40:00+05:30,PT5M
0,0,0,0,2025-10-05 19:45:00+05:30,PT5M
0,0,0,0,2025-10-05 19:50:00+05:30,PT5M
0,0,0,0,2025-10-05 19:55:00+05:30,PT5M
0,0,0,0,2025-10-05 20:00:00+05:30,PT5M
0,0,0,0,2025-10-05 20:05:00+05:30,PT5M
0,0,0,0,2025-10-05 20:10:00+05:30,PT5M
0,0,0,0,2025-10-05 20:15:00+05:30,PT5M
0,0,0,0,2025-10-05 20:20:00+05:30,PT5M
0,0,0,0,2025-10-05 20:25:00+05:30,PT5M
0,0,0,0,2025-10-05 20:30:00+05:30,PT5M
0,0,0,0,2025-10-05 20:35:00+05:30,PT5M
0,0,0,0,2025-10-05 20:40:00+05:30,PT5M
0,0,0,0,2025-10-05 20:45:00+05:30,PT5M
0,0,0,0,2025-10-05 20:50:00+05:30,PT5M
0,0,0,0,2025-10-05 20:55:00+05:30,PT5M
0,0,0,0,2025-10-05 21:00:00+05:30,PT5M
0,0,0,0,2025-10-05 21:05:00+05:30,PT5M
0,0,0,0,2025-10-05 21:10:00+05:30,PT5M
0,0,0,0,2025-10-05 21:15:00+05:30,PT5M
0,0,0,0,2025-10-05 21:20:00+05:30,PT5M
0,0,0,0,2025-10-05 21:25:00+05:30,PT5M
0,0,0,0,2025-10-05 21:30:00+05:30,PT5M
0,0,0,0,2025-10-05 21:35:00+05:30,PT5M
0,0,0,0,2025-10-05 21:40:00+05:30,PT5M
0,0,0,0,2025-10-05 21:45:00+05:30,PT5M
0,0,0,0,2025-10-05 21:50:00+05:30,PT5M
0,0,0,0,2025-10-05 21:55:00+05:30,PT5M
0,0,0,0,2025-10-05 22:00:00+05:30,PT5M
0,0,0,0,2025-10-05 22:05:00+05:30,PT5M
0,0,0,0,2025-10-05 22:10:00+05:30,PT5M
0,0,0,0,2025-10-05 22:15:00+05:30,PT5M
0,0,0,0,2025-10-05 22:20:00+05:30,PT5M
0,0,0,0,2025-10-05 22:25:00+05:30,PT5M
0,0,0,0,2025-10-05 22:30:00+05:30,PT5M
0,0,0,0,2025-10-05 22:35:00+05:30,PT5M
0,0,0,0,2025-10-05 22:40:00+05:30,PT5M
0,0,0,0,2025-10-05 22:45:00+05:30,PT5M
0,0,0,0,2025-10-05 22:50:00+05:30,PT5M
0,0,0,0,2025-10-05 22:55:00+05:30,PT5M
0,0,0,0,2025-10-05 23:00:00+05:30,PT5M
0,0,0,0,2025-10-05 23:05:00+05:30,PT5M
0,0,0,0,2025-10-05 23:10:00+05:30,PT5M
0,0,0,0,2025-10-05 23:15:00+05:30,PT5M
0,0,0,0,2025-10-05 23:20:00+05:30,PT5M
0,0,0,0,2025-10-05 23:25:00+05:30,PT5M
0,0,0,0,2025-10-05 23:30:00+05:30,PT5M
0,0,0,0,2025-10-05 23:35:00+05:30,PT5M
0,0,0,0,2025-10-05 23:40:00+05:30,PT5M
0,0,0,0,2025-10-05 23:45:00+05:30,PT5M
0,0,0,0,2025-10-05 23:50:00+05:30,PT5M
0,0,0,0,2025-10-05 23:55:00+05:30,PT5M
0,0,0,0,2025-10-06 00:00:00+05:30,PT5M
0,0,0,0,2025-10-06 00:05:00+05:30,PT5M
0,0,0,0,2025-10-06 00:10:00+05:30,PT5M
0,0,0,0,2025-10-06 00:15:00+05:30,PT5M
0,0,0,0,2025-10-06 00:20:00+05:30,PT5M
0,0,0,0,2025-10-06 00:25:00+05:30,PT5M
0,0,0,0,2025-10-06 00:30:00+05:30,PT5M
0,0,0,0,2025-10-06 00:35:00+05:30,PT5M
0,0,0,0,2025-10-06 00:40:00+05:30,PT5M
0,0,0,0,2025-10-06 00:45:00+05:30,PT5M
0,0,0,0,2025-10-06 00:50:00+05:30,PT5M
0,0,0,0,2025-10-06 00:55:00+05:30,PT5M
0,0,0,0,2025-10-06 01:00:00+05:30,PT5M
0,0,0,0,2025-10-06 01:05:00+05:30,PT5M
0,0,0,0,2025-10-06 01:10:00+05:30,PT5M
0,0,0,0,2025-10-06 01:15:00+05:30,PT5M
0,0,0,0,2025-10-06 01:20:00+05:30,PT5M
0,0,0,0,2025-10-06 01:25:00+05:30,PT5M
0,0,0,0,2025-10-06 01:30:00+05:30,PT5M
0,0,0,0,2025-10-06 01:35:00+05:30,PT5M
0,0,0,0,2025-10-06 01:40:00+05:30,PT5M
0,0,0,0,2025-10-06 01:45:00+05:30,PT5M
